Year      Month     Day       Conc_mg/l Q_cfs          
2017      3         6         0.917     7640      
2017      3         16        1.11      5810      
2017      3         23        1.45      14300     
2017      4         1         1.39      21100     
2017      4         3         1.47      24200     
2017      4         5         1.4       19900     
2017      4         19        1.02      7540      
2017      5         3         1.25      13300     
2017      5         17        1.43      26700     
2017      6         1         1.42      24300     
2017      6         14        0.877     4960      
2017      6         20        1.14      9550      
2017      7         7         1.25      9420      
2017      7         11        1.61      5620      
2017      7         25        1.13      4080      
2017      7         31        2.19      16800     
2017      8         8         1.64      8140      
2017      9         13        1.1       2540      
2017      10        4         0.789     1000      
2017      10        31        0.927     17000     
2017      11        1         1.58      22000     
2017      11        29        1.41      4000      
2017      12        20        1.38      2000      
2018      1         4         1.64      2000      
2018      1         15        2.93      10000     
2018      2         1         1.87      6000      
2018      2         11        1.91      20000     
2018      2         13        3.36      30000     
2018      2         15        2.22      25000     
2018      2         27        2.17      40000     
2018      3         1         1.93      27000     
2018      3         15        1.79      7000      
2018      3         31        1.57      23000     
2018      4         5         1.65      33000     
2018      4         19        3.68      52000     
2018      5         3         1.17      13000     
2018      5         21        1.79      89000     
2018      6         5         2.36      148000    
2018      6         6         1.9       68000     
2018      6         21        1.7       12000     
2018      7         10        1.4       9000      
2018      7         24        2.78      27000     
2018      8         6         2.06      41000     
2018      8         9         1.87      21000     
2018      8         23        2.28      36000     
2018      9         12        2.22      89000     
2018      9         19        2.07      61000     
2018      9         27        1.97      80000     
2018      10        3         1.89      34600     
2018      11        1         1.74      13400     
2018      12        6         1.96      20300     
2018      12        17        2.49      143000    
