Year      Month     Day       Conc_mg/l Q_cfs     
2017      2         14        1.22      66300     
2017      2         22        1.22      44800     
2017      3         2         1.18      75300     
2017      3         8         1.1       37600     
2017      3         22        1.28      52800     
2017      3         30        1.47      98400     
2017      4         1         1.17      105000    
2017      4         3         1.37      163000    
2017      4         4         1.25      141000    
2017      4         5         1.23      122000    
2017      4         8         1.48      175000    
2017      4         9         1.66      169000    
2017      4         19        1.25      45000     
2017      4         24        1.12      105000    
2017      5         3         0.945     62200     
2017      5         8         1.61      178000    
2017      5         10        0.994     128000    
2017      5         17        1.07      53100     
2017      6         6         0.956     45500     
2017      7         12        1.15      15400     
2017      7         26        1.34      96200     
2017      7         31        1.71      38300     
2017      8         2         1.63      23300     
2017      8         10        1.41      29300     
2017      9         13        1.4       10600     
2017      10        12        1.5       10500     
2017      11        1         1.17      80600     
2017      11        15        1.2       29000     
2017      12        14        1.32      15800     
2018      1         3         1.29      7560      
2018      1         15        1.6       99000     
2018      1         16        1.9       82700     
2018      2         6         1.48      35100     
2018      2         18        2.24      165000    
2018      2         19        2.21      151000    
2018      2         22        1.73      100000    
2018      2         27        1.92      201000    
2018      3         4         1.72      169000    
2018      3         8         1.51      73500     
2018      3         23        1.65      31400     
2018      4         4         1.18      85300     
2018      4         19        2.04      133000    
2018      5         9         1.25      43600     
2018      5         16        1.17      93300     
2018      5         21        1.59      99900     
2018      6         11        1.53      30600     
2018      7         16        1.42      13700     
2018      7         26        2.83      353000    
2018      7         28        1.79      172000    
2018      7         31        1.62      65400     
2018      8         6         1.57      104000    
2018      8         8         1.6       69700     
2018      8         16        1.66      218000    
2018      8         17        1.37      176000    
2018      9         10        1.86      71800     
2018      9         12        2.13      249000    
2018      9         13        1.76      230000    
2018      9         20        1.62      170000    
2018      10        10        1.4       59100     
2018      11        7         1.71      117000    
2018      11        29        1.84      178000    
2018      12        6         1.64      112000    
