Year      Month     Day       Conc_mg/l Q_cfs         
2013      10        30        0.581     6         
2013      11        7         0.991     136       
2013      11        13        0.791     16        
2013      11        19        1.04      112       
2013      12        4         0.957     16        
2013      12        5         0.959     13        
2014      1         9         1.11      84        
2014      1         27        1.09      12        
2014      2         12        1.83      267       
2014      2         27        1.37      38        
2014      3         13        1.54      47        
2014      3         27        0.922     94        
2014      4         9         0.992     81        
2014      4         24        1.15      198       
2014      5         12        0.798     22        
2014      5         22        0.901     14        
2014      6         2         0.817     8         
2014      6         19        0.82      7         
2014      7         10        1.01      5         
2014      7         24        1.09      31        
2014      8         6         0.79      2         
2014      8         21        0.779     2         
2014      9         10        0.856     2         
2014      9         24        1.87      61        
2014      10        8         0.75      2         
2014      10        23        1.46      381       
2014      11        6         1.05      43        
2014      11        14        1.02      25        
2014      11        18        0.885     9         
2014      11        20        0.946     13        
2014      12        4         1.43      205       
2014      12        18        1.27      23        
2015      1         8         1.16      15        
2015      1         29        1.3       20        
2015      2         11        1.85      73        
2015      2         26        1.1       15        
2015      3         12        0.791     13        
2015      3         26        1.2       47        
2015      4         7         0.918     23        
2015      4         13        0.764     26        
2015      4         20        0.819     12        
2015      4         27        0.766     12        
2015      5         4         0.729     7         
2015      5         11        0.753     9         
2015      5         18        0.815     10        
2015      5         25        0.848     7         
2015      6         1         0.905     6         
2015      6         8         0.778     5         
2015      6         15        0.836     3         
2015      7         6         0.745     1         
2015      7         22        0.672     1         
2015      8         4         0.83      2         
2015      8         20        0.641     3         
2015      9         10        0.806     2         
2015      9         23        0.814     2         
2015      10        5         1.38      1         
2015      10        6         0.855     1         
2015      10        20        0.753     5         
2015      10        26        1.16      69        
2015      11        5         1.2       12        
2015      11        9         0.965     37        
2015      11        18        1.38      171       
2015      11        23        1.34      21        
2015      12        3         0.953     211       
2015      12        7         1.1       1030      
2015      12        17        1.18      465       
2015      12        21        1.09      467       
2016      1         7         1.32      36        
2016      1         28        1.18      162       
2016      2         10        1.34      32        
2016      2         25        1.24      31        
2016      3         8         1.03      62        
2016      3         24        1.07      41        
2016      4         5         0.93      20        
2016      5         4         1.02      18        
2016      5         19        0.948     21        
2016      6         2         1.24      18        
2016      6         16        0.827     10        
2016      6         29        0.876     4         
2016      7         21        0.842     3         
2016      8         2         0.81      2         
2016      8         18        0.751     2         
2016      8         30        0.745     2         
2016      9         15        0.806     2         
2016      10        5         0.684     27        
2016      10        6         0.599     17        
2016      10        17        0.966     170       
2016      10        19        0.988     58        
2016      11        2         0.82      25        
2016      11        10        1.07      23        
2016      11        16        1.19      96        
2016      12        5         1.1       150       
2016      12        22        1.41      59        
2017      1         10        1.13      157       
2017      1         23        1.64      78        
2017      2         6         1.41      837       
2017      2         23        1.34      115       
2017      3         9         1.1       182       
2017      3         22        1.16      71        
2017      4         3         1.15      26        
2017      4         18        0.947     47        
2017      5         11        1.02      30        
2017      5         25        0.886     13        
2017      6         8         1.01      34        
2017      6         22        0.877     8         
2017      7         13        0.79      4         
2017      7         26        0.836     3         
2017      8         10        0.679     3         
2017      8         22        0.841     3         
2017      9         7         0.707     3         
2017      9         20        1.6       200       
2017      10        4         0.763     4         
2017      10        11        0.863     19        
2017      10        18        0.802     5         
2017      10        23        1.44      50        
2017      11        9         0.663     89        
2017      11        15        0.919     203       
2017      11        27        0.982     79        
2017      12        7         1.17      20        
2017      12        14        1.08      12        
2017      12        28        1.07      79        
2018      1         11        1.02      213       
2018      1         25        1.25      199       
2018      2         8         1.15      26        
2018      2         22        0.92      42        
2018      3         6         1.12      24        
2018      3         22        1.24      114       
2018      4         5         0.82      29        
2018      4         16        0.938     160       
2018      5         10        0.836     12        
2018      5         23        0.839     7         
2018      6         7         0.75      5         
2018      6         19        0.814     4         
2018      7         12        0.826     3         
2018      7         26        0.647     2         
2018      8         9         0.693     2         
2018      8         21        0.688     3         
2018      9         6         0.646     3         
2018      9         18        0.806     5         
2018      10        11        0.913     5         
2018      10        24        0.752     6         
2018      11        8         0.709     12        
2018      11        21        0.729     10        
2018      12        7         0.931     14        
2018      12        18        1.11      473       
