Year    Month   Day     Conc_mg/l Q_cfs         
2018      7         3         0.0336    8770      
2018      7         11        0.0735    5300      
2018      7         18        0.0901    8180      
2018      7         25        0.0346    15000     
2018      8         1         0.0243    8410      
2018      8         8         0.0373    14200     
2018      8         15        0.0587    24500     
2018      8         22        0.0269    13200     
2018      8         29        0.0232    10100     
2018      9         5         0.0202    4830      
2018      9         12        0.0319    14000     
2018      9         19        0.149     33800     
2018      9         25        0.0377    11800     
2018      10        3         0.106     28500     
2018      10        10        0.03      12900     
2018      10        17        0.026     15700     
2018      10        24        0.026     10800     
2018      10        31        0.038     20500     
2018      11        7         0.0791    61800     
2018      11        14        0.0518    48400     
2018      11        20        0.0296    27500     
2018      11        28        0.0473    34200     
2018      12        4         0.0232    39200     
2018      12        12        0.0154    18900     
2018      12        19        0.0174    15700     
