Year    Month   Day     Conc_mg/l Q_cfs         
2018      3         26        0.027     10700     
2018      4         17        0.164     30200     
2018      4         30        0.0467    18800     
2018      5         21        0.08      37900     
2018      5         23        0.0683    33100     
2018      5         31        0.066     13000     
2018      6         19        0.0397    5360      
2018      7         31        0.0689    14400     
2018      8         28        0.0541    11600     
2018      10        15        0.0482    26700     
2018      11        20        0.03      27400     
2018      12        18        0.0417    28200     
