Year    Month   Day     Conc_mg/l Q_cfs     
2016      7         6         0.0343    11800     
2016      8         3         0.0356    14700     
2016      9         8         0.035     5860      
2016      10        5         0.0453    13200     
2016      10        25        0.0425    46000     
2016      11        1         0.0707    27100     
2016      12        5         0.0268    30300     
2017      1         9         0.027     44800     
2017      1         26        0.0455    72300     
2017      2         8         0.0212    29600     
2017      2         14        0.0308    66300     
2017      2         22        0.0235    44800     
2017      3         2         0.0471    75300     
2017      3         8         0.0367    37600     
2017      3         22        0.0217    52800     
2017      3         30        0.0358    98400     
2017      4         1         0.0475    105000    
2017      4         3         0.09      163000    
2017      4         4         0.0821    141000    
2017      4         5         0.065     122000    
2017      4         8         0.11      175000    
2017      4         9         0.107     169000    
2017      4         19        0.0381    45000     
2017      4         24        0.0506    105000    
2017      5         3         0.0373    62200     
2017      5         8         0.1       178000    
2017      5         10        0.058     128000    
2017      5         17        0.0384    53100     
2017      6         6         0.0365    45500     
2017      7         12        0.0411    15400     
2017      7         26        0.0618    96200     
2017      7         31        0.155     38300     
2017      8         2         0.115     23300     
2017      8         10        0.0496    29300     
2017      9         13        0.0371    10600     
2017      10        12        0.0349    10500     
2017      11        1         0.057     80600     
2017      11        15        0.0368    29000     
2017      12        14        0.0267    15800     
2018      1         3         0.0187    7560      
2018      1         15        0.039     99000     
2018      1         16        0.0946    82700     
2018      1         26        0.152     112000    
2018      2         6         0.0264    35100     
2018      2         18        0.111     165000    
2018      2         19        0.122     151000    
2018      2         22        0.058     100000    
2018      2         27        0.128     201000    
2018      3         4         0.0856    169000    
2018      3         8         0.0354    73500     
2018      3         23        0.022     31400     
2018      4         4         0.0258    85300     
2018      4         19        0.0926    133000    
2018      5         9         0.0245    43600     
2018      5         16        0.0533    93300     
2018      5         21        0.0856    99900     
2018      6         11        0.0493    30600     
2018      7         16        0.0335    13700     
2018      7         26        0.26      353000    
2018      7         27        0.271     306000    
2018      7         28        0.152     172000    
2018      7         31        0.0887    65400     
2018      8         6         0.0925    104000    
2018      8         8         0.0653    69700     
2018      8         16        0.177     218000    
2018      8         17        0.382     176000    
2018      9         10        0.0619    71800     
2018      9         12        0.178     249000    
2018      9         13        0.178     230000    
2018      9         20        0.0668    170000    
2018      10        10        0.0523    59100     
2018      11        7         0.0711    117000    
2018      11        29        0.103     178000    
2018      12        6         0.0372    112000    
