Year      Month     Day       Conc_mg/l Q_cfs     
2013      2         27        0.072     18        
2013      3         6         0.13      82        
2013      3         12        0.082     17        
2013      3         18        0.079     13        
2013      3         27        0.078     17        
2013      4         3         0.088     11        
2013      4         8         0.11      42        
2013      4         23        0.1       13        
2013      4         24        0.093     12        
2013      5         8         0.11      11        
2013      5         23        0.24      417       
2013      6         3         0.12      14        
2013      6         12        0.13      8         
2013      6         19        0.13      8         
2013      6         25        0.12      18        
2013      7         8         0.13      2         
2013      7         17        0.12      2         
2013      7         23        0.13      3         
2013      7         25        0.13      3         
2013      8         5         0.13      2         
2013      8         14        0.12      3         
2013      8         21        0.14      3         
2013      8         28        0.13      11        
2013      9         5         0.14      37        
2013      9         9         0.14      8         
2013      9         23        0.14      33        
2013      9         25        0.15      45        
2013      10        2         0.12      66        
2013      10        22        0.14      6         
2013      10        24        0.11      6         
2013      10        30        0.1       6         
2013      11        7         0.24      136       
2013      11        13        0.12      16        
2013      11        19        0.27      112       
2013      12        4         0.1       16        
2013      12        5         0.091     13        
2014      1         9         0.15      84        
2014      1         27        0.084     12        
2014      2         12        0.31      267       
2014      2         27        0.092     38        
2014      3         13        0.089     47        
2014      3         27        0.15      94        
2014      4         9         0.14      81        
2014      4         24        0.29      198       
2014      5         12        0.1       22        
2014      5         22        0.13      14        
2014      6         2         0.14      8         
2014      6         19        0.11      7         
2014      7         10        0.17      5         
2014      7         24        0.15      31        
2014      8         6         0.17      2         
2014      8         21        0.15      2         
2014      9         10        0.14      2         
2014      9         24        0.38      61        
2014      10        8         0.15      2         
2014      10        23        0.25      381       
2014      11        6         0.13      43        
2014      11        14        0.14      25        
2014      11        18        0.092     9         
2014      11        20        0.098     13        
2014      12        4         0.25      205       
2014      12        18        0.093     23        
2015      1         8         0.077     15        
2015      1         29        0.086     20        
2015      2         11        0.12      73        
2015      2         26        0.069     15        
2015      3         12        0.069     13        
2015      3         26        0.1       47        
2015      4         7         0.075     23        
2015      4         13        0.0989    26        
2015      4         20        0.093     12        
2015      4         27        0.103     12        
2015      5         4         0.1       7         
2015      5         11        0.11      9         
2015      5         18        0.12      10        
2015      5         25        0.145     7         
2015      6         1         0.12      6         
2015      6         8         0.171     5         
2015      6         15        0.14      3         
2015      7         6         0.14      1         
2015      7         22        0.15      1         
2015      8         4         0.16      2         
