Year	Month	Day	Conc_μg_l	Q_m3_s
2014 	2 	19 	2140.0 	11.717 
2014 	3 	21 	1310.0 	2.997 
2014 	4 	15 	1270.0 	5.260 
2014 	5 	21 	1110.0 	3.041 
2014 	6 	23 	1220.0 	0.968 
2014 	7 	17 	1330.0 	1.482 
2014 	8 	18 	1520.0 	4.474 
2014 	9 	17 	1280.0 	0.997 
2014 	10 	26 	1720.0 	6.907 
2014 	11 	25 	1730.0 	12.355 
2014 	12 	16 	1880.0 	11.432 
2015 	1 	19 	1860.0 	13.901 
2015 	2 	10 	1680.0 	11.376 
2015 	3 	19 	1270.0 	3.994 
2015 	4 	16 	1350.0 	4.403 
2015 	5 	19 	1360.0 	4.774 
2015 	6 	17 	1640.0 	1.119 
2015 	7 	20 	1700.0 	0.785 
2015 	8 	25 	1730.0 	0.439 
2015 	9 	17 	1760.0 	0.588 
2015 	10 	14 	2130.0 	0.297 
2015 	11 	18 	1380.0 	0.683 
2015 	12 	10 	1150.0 	1.254 
2016 	1 	19 	1530.0 	1.468 
2016 	2 	16 	1300.0 	5.820 
2016 	3 	21 	892.0 	3.678 
2016 	4 	18 	821.0 	1.668 
2016 	5 	12 	813.0 	1.225 
2016 	6 	16 	1320.0 	0.959 
2016 	7 	14 	1540.0 	0.719 
2016 	8 	29 	1800.0 	0.662 
2016 	9 	21 	1680.0 	0.306 
2016 	10 	18 	1240.0 	0.440 
2016 	11 	22 	1720.0 	19.761 
2016 	12 	20 	1320.0 	6.326 
2017 	1 	30 	1680.0 	4.932 
2017 	2 	20 	1910.0 	5.814 
2017 	3 	23 	1510.0 	7.543 
2017 	4 	19 	1370.0 	3.470 
2017 	5 	17 	1350.0 	0.969 
2017 	6 	14 	1840.0 	0.700 
2017 	7 	13 	1470.0 	0.779 
2017 	8 	23 	1580.0 	0.536 
2017 	9 	26 	1090.0 	1.321 
2017 	10 	25 	3100.0 	12.903 
2017 	11 	24 	1870.0 	7.001 
2017 	12 	19 	2100.0 	14.654 
2018 	1 	18 	1540.0 	10.494 
2018 	2 	15 	1650.0 	10.480 
2018 	3 	19 	1980.0 	11.482 
2018 	4 	17 	1320.0 	10.500 
2018 	5 	18 	1840.0 	1.149 
2018 	6 	19 	2630.0 	0.425 
2018 	7 	23 	3210.0 	0.202 
2018 	9 	6 	2000.0 	0.632 
2018 	9 	18 	2090.0 	0.574 
2018 	10 	23 	1870.0 	0.316 
2018 	11 	22 	1050.0 	1.195 
2018 	12 	17 	2250.0 	3.599 
