Year	Month	Day	Conc_μg_l	Q_m3_s
2008 	6 	15 	244.0 	695.370 
2008 	6 	16 	364.0 	658.324 
2008 	6 	17 	159.0 	618.927 
2008 	6 	18 	187.0 	582.852 
2008 	7 	15 	198.0 	589.400 
2008 	8 	14 	174.0 	294.129 
2008 	9 	15 	213.0 	254.343 
2008 	10 	15 	186.0 	255.087 
2008 	11 	13 	270.0 	150.064 
2008 	12 	15 	318.0 	107.568 
2009 	1 	15 	359.0 	83.950 
2009 	2 	16 	310.0 	75.283 
2009 	3 	16 	356.0 	60.318 
2009 	4 	15 	461.0 	53.174 
2009 	4 	16 	467.0 	53.383 
2009 	4 	17 	466.0 	53.622 
2009 	4 	18 	407.0 	54.201 
2009 	4 	19 	488.0 	54.639 
2009 	4 	20 	401.0 	55.102 
2009 	4 	21 	532.0 	55.626 
2009 	4 	22 	432.0 	56.225 
2009 	4 	23 	421.0 	58.286 
2009 	4 	24 	459.0 	62.070 
2009 	4 	25 	421.0 	67.729 
2009 	4 	26 	440.0 	75.420 
2009 	4 	27 	431.0 	87.424 
2009 	4 	28 	454.0 	97.650 
2009 	4 	29 	498.0 	110.856 
2009 	4 	30 	491.0 	128.685 
2009 	5 	1 	534.0 	157.461 
2009 	5 	2 	508.0 	205.469 
2009 	5 	3 	489.0 	291.261 
2009 	5 	4 	473.0 	439.928 
2009 	5 	5 	480.0 	701.928 
2009 	5 	6 	466.0 	1071.946 
2009 	5 	7 	379.0 	1345.323 
2009 	5 	8 	381.0 	1428.661 
2009 	5 	9 	372.0 	1404.945 
2009 	5 	10 	394.0 	1330.266 
2009 	5 	11 	383.0 	1247.206 
2009 	5 	12 	361.0 	1178.631 
2009 	5 	13 	365.0 	1122.476 
2009 	5 	14 	381.0 	1065.401 
2009 	5 	15 	345.0 	1000.350 
2009 	5 	16 	365.0 	930.669 
2009 	5 	17 	367.0 	864.322 
2009 	5 	18 	357.0 	806.661 
2009 	5 	19 	335.0 	759.029 
2009 	5 	20 	302.0 	718.230 
2009 	5 	21 	311.0 	681.107 
2009 	5 	22 	297.0 	648.466 
2009 	5 	23 	312.0 	622.995 
2009 	5 	24 	316.0 	606.878 
2009 	5 	25 	306.0 	600.732 
2009 	5 	26 	289.0 	602.644 
2009 	5 	27 	303.0 	605.332 
2009 	5 	28 	270.0 	603.051 
2009 	5 	29 	269.0 	599.628 
2009 	5 	30 	285.0 	603.199 
2009 	5 	31 	264.0 	619.593 
2009 	6 	1 	243.0 	640.896 
2009 	6 	2 	230.0 	646.708 
2009 	6 	3 	215.0 	630.942 
2009 	6 	4 	268.0 	606.276 
2009 	6 	5 	273.0 	587.917 
2009 	6 	6 	256.0 	580.817 
2009 	6 	7 	217.0 	578.240 
2009 	6 	8 	219.0 	569.088 
2009 	6 	9 	212.0 	548.749 
2009 	6 	10 	186.0 	521.152 
2009 	6 	11 	218.0 	491.888 
2009 	6 	12 	258.0 	463.332 
2009 	6 	15 	202.0 	398.965 
2009 	7 	15 	137.0 	314.512 
2009 	8 	18 	164.0 	250.885 
2009 	9 	15 	228.0 	388.594 
2009 	10 	15 	165.0 	148.963 
2009 	11 	16 	232.0 	102.469 
2009 	12 	16 	309.0 	129.512 
2010 	1 	14 	281.0 	90.473 
2010 	2 	15 	325.0 	62.577 
2010 	3 	15 	380.0 	51.603 
2010 	4 	15 	382.0 	63.363 
2010 	5 	17 	351.0 	906.659 
2010 	6 	15 	235.0 	416.254 
2010 	7 	15 	178.0 	415.576 
2010 	8 	16 	233.0 	364.187 
2010 	9 	20 	206.0 	228.020 
2010 	10 	13 	257.0 	210.452 
2010 	11 	15 	277.0 	138.872 
2010 	12 	14 	302.0 	111.896 
2011 	1 	12 	294.0 	83.106 
2011 	2 	16 	344.0 	66.131 
2011 	3 	17 	371.0 	56.933 
2011 	4 	11 	398.0 	57.266 
2011 	5 	16 	368.0 	440.558 
2011 	6 	15 	233.0 	694.408 
2011 	7 	13 	218.0 	405.825 
2011 	8 	17 	200.0 	249.455 
2011 	9 	15 	311.0 	608.427 
2011 	10 	13 	313.0 	1006.096 
2011 	11 	16 	304.0 	350.705 
2011 	12 	19 	388.0 	246.555 
2012 	1 	16 	337.0 	149.175 
2012 	2 	16 	369.0 	114.289 
2012 	3 	15 	415.0 	94.920 
2012 	4 	16 	443.0 	98.336 
2012 	5 	14 	452.0 	975.931 
2012 	6 	13 	263.0 	691.034 
2012 	7 	16 	400.0 	555.693 
2012 	8 	15 	194.0 	385.931 
2012 	9 	17 	246.0 	450.036 
2012 	10 	15 	315.0 	871.998 
2012 	11 	15 	337.0 	289.522 
2012 	12 	17 	331.0 	159.774 
2013 	1 	15 	301.0 	126.921 
2013 	2 	13 	372.0 	107.717 
2013 	3 	14 	357.0 	87.519 
2013 	4 	15 	393.0 	77.946 
2013 	5 	15 	409.0 	913.695 
2013 	6 	18 	223.0 	612.487 
2013 	7 	15 	216.0 	473.698 
2013 	8 	14 	185.0 	305.334 
2013 	9 	16 	210.0 	179.687 
2013 	10 	14 	244.0 	419.520 
2013 	11 	13 	353.0 	216.652 
2013 	12 	16 	248.0 	139.224 
2014 	1 	15 	308.0 	138.941 
2014 	2 	17 	349.0 	100.671 
2014 	3 	17 	350.0 	117.125 
2014 	4 	14 	368.0 	88.636 
2014 	5 	19 	355.0 	602.304 
2014 	6 	16 	224.0 	957.994 
2014 	7 	15 	170.0 	400.824 
2014 	8 	13 	308.0 	357.972 
2014 	9 	15 	196.0 	217.130 
2014 	10 	15 	247.0 	204.007 
2014 	11 	13 	303.0 	115.331 
2014 	12 	15 	365.0 	110.376 
2015 	1 	14 	401.0 	88.187 
2015 	2 	16 	350.0 	74.940 
2015 	3 	16 	374.0 	73.738 
2015 	4 	15 	479.0 	107.715 
2015 	5 	18 	376.0 	1506.128 
2015 	6 	15 	291.0 	688.342 
2015 	7 	16 	459.0 	685.266 
2015 	8 	17 	217.0 	505.745 
2015 	9 	15 	163.0 	280.598 
2015 	10 	14 	268.0 	357.895 
2015 	11 	16 	362.0 	274.066 
2015 	12 	15 	440.0 	159.881 
2016 	1 	13 	316.0 	121.550 
2016 	2 	15 	320.0 	97.390 
2016 	3 	15 	538.0 	82.139 
2016 	4 	13 	525.0 	114.302 
2016 	5 	17 	295.0 	1496.476 
2016 	6 	15 	318.0 	502.479 
2016 	7 	13 	314.0 	1107.809 
2016 	8 	15 	289.0 	700.920 
2016 	9 	15 	325.0 	480.624 
2016 	10 	17 	288.0 	325.887 
2016 	11 	15 	383.0 	103.123 
2016 	12 	15 	334.0 	123.250 
2017 	1 	18 	329.0 	115.127 
2017 	2 	15 	401.0 	102.950 
2017 	3 	15 	406.0 	89.984 
2017 	4 	25 	415.0 	89.358 
2017 	5 	23 	574.0 	1109.937 
2017 	6 	15 	299.0 	674.416 
2017 	7 	19 	238.0 	973.541 
2017 	8 	15 	177.0 	576.864 
2017 	9 	14 	287.0 	496.922 
2017 	10 	17 	235.0 	429.029 
2017 	11 	16 	321.0 	226.678 
2017 	12 	13 	328.0 	168.610 
2018 	1 	16 	323.0 	131.862 
2018 	2 	13 	289.0 	109.415 
2018 	3 	14 	316.0 	88.733 
2018 	4 	17 	493.0 	74.885 
2018 	5 	16 	342.0 	2087.268 
2018 	6 	14 	170.0 	312.812 
2018 	7 	12 	153.0 	299.179 
2018 	9 	19 	167.0 	179.491 
2018 	10 	18 	166.0 	220.506 
2018 	11 	14 	233.0 	202.491 
2018 	12 	13 	238.0 	113.680 
