Year	Month	Day	Conc_μg_l	Q_m3_s
2011 	11 	14 	28.0 	30.848 
2011 	12 	14 	24.0 	163.442 
2012 	1 	17 	15.0 	125.685 
2012 	2 	13 	16.0 	24.361 
2012 	3 	15 	17.0 	39.569 
2012 	4 	18 	17.0 	33.790 
2012 	5 	15 	23.0 	36.343 
2012 	6 	13 	20.0 	18.809 
2012 	7 	10 	35.0 	46.849 
2012 	8 	13 	24.0 	21.044 
2012 	9 	18 	28.0 	28.862 
2012 	10 	16 	24.0 	123.582 
2012 	11 	15 	17.0 	50.787 
2012 	12 	13 	17.0 	34.798 
2013 	1 	13 	15.0 	92.626 
2013 	2 	13 	14.0 	31.289 
2013 	3 	13 	21.0 	14.968 
2013 	4 	18 	31.0 	23.289 
2013 	5 	20 	21.0 	17.481 
2013 	6 	19 	27.0 	18.504 
2013 	7 	4 	25.0 	21.108 
2013 	8 	13 	25.0 	19.279 
2013 	9 	16 	20.0 	8.981 
2013 	10 	14 	18.0 	7.246 
2013 	11 	13 	23.0 	128.116 
2013 	12 	17 	18.0 	77.978 
2014 	1 	14 	17.0 	149.783 
2014 	2 	18 	15.0 	109.383 
2014 	3 	13 	12.7 	37.211 
2014 	4 	14 	20.6 	36.280 
2014 	5 	14 	22.4 	33.525 
2014 	6 	17 	22.6 	11.527 
2014 	7 	14 	29.3 	26.497 
2014 	8 	6 	22.5 	11.491 
2014 	9 	22 	24.3 	21.886 
2014 	10 	16 	24.5 	41.450 
2014 	11 	13 	20.1 	43.757 
2014 	12 	17 	22.5 	121.513 
2015 	1 	15 	16.6 	136.608 
2015 	2 	17 	12.2 	35.569 
2015 	3 	11 	13.2 	47.957 
2015 	4 	14 	20.0 	33.206 
2015 	5 	12 	17.8 	24.147 
2015 	6 	10 	25.6 	36.086 
2015 	7 	13 	28.3 	18.765 
2015 	8 	10 	26.2 	12.975 
2015 	9 	15 	23.2 	19.640 
2015 	10 	13 	17.5 	10.661 
2015 	11 	19 	31.6 	69.283 
2015 	12 	15 	17.6 	116.043 
2016 	1 	12 	15.4 	45.221 
2016 	2 	16 	14.6 	108.997 
2016 	3 	16 	13.0 	38.454 
2016 	4 	14 	18.3 	46.275 
2016 	5 	16 	18.6 	18.464 
2016 	6 	14 	23.7 	6.361 
2016 	7 	13 	26.4 	18.601 
2016 	8 	18 	20.7 	8.505 
2016 	9 	13 	18.9 	6.256 
2016 	10 	19 	16.2 	7.061 
2016 	11 	15 	28.1 	25.421 
2016 	12 	14 	14.9 	23.014 
2017 	1 	16 	14.4 	27.928 
2017 	2 	13 	12.1 	16.079 
2017 	3 	15 	13.3 	42.051 
2017 	4 	18 	15.8 	22.609 
2017 	5 	15 	15.7 	9.671 
2017 	6 	14 	36.0 	63.933 
2017 	7 	11 	21.0 	9.752 
2017 	8 	14 	22.7 	8.368 
2017 	9 	13 	30.2 	59.394 
2017 	10 	12 	22.2 	59.584 
2017 	11 	23 	20.1 	56.777 
2017 	12 	14 	18.1 	109.445 
2018 	1 	16 	16.8 	85.698 
2018 	2 	14 	14.5 	73.892 
2018 	3 	14 	19.0 	34.170 
2018 	4 	16 	17.3 	47.034 
2018 	5 	18 	20.2 	15.129 
2018 	6 	13 	20.2 	7.493 
2018 	7 	11 	22.5 	3.520 
2018 	8 	14 	27.3 	4.127 
2018 	9 	11 	23.7 	10.898 
2018 	10 	16 	20.9 	13.272 
2018 	11 	14 	15.7 	26.409 
2018 	12 	13 	23.5 	53.157 				
