Year	Month	Day	Conc_μg_l	Q_m3_s
2007 	1 	15 	8.0 	111.526 
2007 	3 	15 	9.0 	72.535 
2007 	4 	16 	65.0 	101.897 
2007 	5 	15 	17.0 	400.039 
2007 	6 	19 	3.0 	322.130 
2007 	7 	11 	3.0 	242.521 
2007 	8 	15 	12.0 	247.133 
2007 	9 	17 	5.0 	194.411 
2007 	10 	15 	6.0 	161.554 
2007 	11 	14 	7.0 	133.538 
2007 	12 	12 	5.0 	92.823 
2008 	1 	15 	6.0 	111.065 
2008 	2 	17 	6.0 	89.316 
2008 	3 	17 	9.0 	76.372 
2008 	4 	14 	13.0 	68.355 
2008 	5 	15 	49.0 	648.185 
2008 	6 	11 	5.0 	376.634 
2008 	7 	14 	4.0 	318.726 
2008 	8 	18 	5.0 	139.434 
2008 	9 	15 	6.0 	129.488 
2008 	10 	14 	6.0 	117.398 
2008 	11 	14 	6.0 	102.945 
2008 	12 	15 	7.0 	73.002 
2009 	1 	14 	20.0 	101.340 
2009 	2 	16 	31.0 	58.272 
2009 	3 	16 	14.0 	45.518 
2009 	4 	20 	27.0 	52.480 
2009 	5 	15 	18.0 	389.602 
2009 	6 	15 	6.0 	246.757 
2009 	8 	17 	5.0 	152.498 
2009 	9 	15 	4.0 	151.856 
2009 	10 	15 	4.0 	133.582 
2009 	11 	13 	11.0 	72.054 
2009 	12 	14 	6.0 	108.638 
2010 	1 	13 	9.0 	80.766 
2010 	2 	15 	15.0 	57.030 
2010 	3 	15 	7.0 	46.478 
2010 	4 	13 	15.0 	56.007 
2010 	5 	17 	104.0 	428.037 
2010 	6 	14 	6.0 	328.012 
2010 	7 	14 	5.0 	202.492 
2010 	8 	16 	5.0 	225.186 
2010 	9 	15 	6.0 	99.297 
2010 	10 	11 	10.0 	128.640 
2010 	11 	15 	13.0 	76.030 
2010 	12 	13 	5.0 	78.149 
2011 	1 	17 	7.0 	68.628 
2011 	2 	15 	11.0 	53.073 
2011 	3 	14 	10.0 	47.076 
2011 	4 	11 	13.0 	51.892 
2011 	5 	16 	7.0 	192.389 
2011 	6 	13 	6.0 	317.895 
2011 	7 	11 	9.0 	272.164 
2011 	8 	14 	4.0 	234.669 
2011 	9 	18 	9.0 	468.735 
2011 	10 	16 	7.0 	379.294 
2011 	11 	14 	6.0 	236.489 
2011 	12 	12 	40.0 	135.932 
2012 	2 	12 	18.0 	95.210 
2012 	3 	13 	15.0 	76.060 
2012 	4 	9 	10.0 	69.638 
2012 	5 	20 	18.0 	500.032 
2012 	6 	17 	6.0 	538.434 
2012 	7 	16 	5.0 	360.484 
2012 	8 	12 	5.0 	225.880 
2012 	9 	16 	5.0 	209.288 
2012 	10 	14 	9.0 	363.690 
2012 	11 	18 	10.0 	160.954 
2012 	12 	16 	9.0 	100.408 
2013 	1 	17 	4.0 	96.539 
2013 	2 	12 	8.0 	77.190 
2013 	3 	17 	5.0 	61.728 
2013 	4 	14 	12.0 	49.080 
2013 	5 	12 	23.0 	330.593 
2013 	6 	16 	10.0 	407.158 
2013 	7 	13 	5.0 	299.541 
2013 	8 	10 	6.0 	175.140 
2013 	9 	15 	5.0 	106.182 
2013 	10 	12 	8.0 	152.042 
2013 	11 	17 	23.0 	104.314 
2013 	12 	15 	5.0 	78.199 
2014 	1 	16 	4.0 	75.545 
2014 	2 	15 	4.2 	88.151 
2014 	3 	15 	11.2 	90.127 
2014 	5 	18 	14.3 	244.378 
2014 	6 	15 	15.8 	533.484 
2014 	7 	13 	6.2 	204.792 
2014 	8 	17 	4.7 	128.575 
2014 	9 	14 	5.2 	82.832 
2014 	10 	12 	9.6 	61.764 
2014 	11 	16 	3.9 	61.820 
2014 	12 	14 	7.5 	54.063 
2015 	1 	17 	4.5 	69.089 
2015 	2 	16 	5.1 	69.592 
2015 	3 	15 	4.7 	62.715 
2015 	4 	19 	18.8 	107.286 
